"","Subj","Item","Cond","Cond.Incongruent","Age","Age.Old","u0s","u1s","u0i","u1i","sigma","LookingTime"
"337","Subj05","Item09","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-189.835738472004,49.9092781363053,134.789940830633,188.082413517054
"338","Subj05","Item09","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-189.835738472004,49.9092781363053,-178.397685528153,567.484062887648
"339","Subj05","Item10","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-163.874319821798,-17.5104596745399,18.1888274728513,97.4427188094783
"340","Subj05","Item10","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-163.874319821798,-17.5104596745399,-1.68325291956172,702.7401763356
"341","Subj05","Item11","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-276.924947100105,-42.537520670696,154.371107897064,120.574371955384
"342","Subj05","Item11","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-276.924947100105,-42.537520670696,137.216230157942,703.561971138641
"343","Subj05","Item12","Congruent",0,"Young",0,-106.871788841575,142.479997593075,93.9461191413336,29.1442865362817,-0.368440001934486,336.705890297824
"344","Subj05","Item12","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,93.9461191413336,29.1442865362817,20.4014328620591,1029.30004729117
"345","Subj05","Item13","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-130.058572022164,-6.91991919689704,-108.023031741469,5.04660739479277
"346","Subj05","Item13","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-130.058572022164,-6.91991919689704,-29.7186495076824,719.111068024757
"347","Subj05","Item14","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-275.28104119598,-69.6549063106836,-154.381320907241,-186.534150944796
"348","Subj05","Item14","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-275.28104119598,-69.6549063106836,-145.043384377892,395.828876866944
"349","Subj05","Item15","Congruent",0,"Young",0,-106.871788841575,142.479997593075,225.880161879147,-58.5313221011441,-183.121963337864,285.886409699708
"350","Subj05","Item15","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,225.880161879147,-58.5313221011441,125.431155591726,1178.58820412123
"351","Subj05","Item16","Congruent",0,"Young",0,-106.871788841575,142.479997593075,169.293390806639,62.755358116092,167.245769774311,579.667371739375
"352","Subj05","Item16","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,169.293390806639,62.755358116092,-61.9417279390636,1055.91522973517
"353","Subj05","Item17","Congruent",0,"Young",0,-106.871788841575,142.479997593075,226.02380651692,17.7684543188442,-169.346609701025,299.805407974321
"354","Subj05","Item17","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,226.02380651692,17.7684543188442,-13.1896997665577,1116.41076982071
"355","Subj05","Item18","Congruent",0,"Young",0,-106.871788841575,142.479997593075,294.939988332766,-43.1804859935829,336.285553996894,874.353753488085
"356","Subj05","Item18","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,294.939988332766,-43.1804859935829,306.196975612573,1443.76468670326
"357","Subj05","Item19","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-17.2156450136068,22.098327149352,-257.970050508218,-32.0574843633994
"358","Subj05","Item19","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-17.2156450136068,22.098327149352,-53.5359984183581,837.154892468887
"359","Subj05","Item20","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-130.766172890483,-4.38378398657913,229.992073824344,342.354112092286
"360","Subj05","Item20","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-130.766172890483,-4.38378398657913,-5.73661449153552,744.921637382903
"361","Subj05","Item21","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-240.396534967875,-8.56615059144781,239.611986348964,242.343662539514
"362","Subj05","Item21","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-240.396534967875,-8.56615059144781,-50.0378089964824,586.807714195695
"363","Subj05","Item22","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-211.239013743547,32.2566672200596,90.7478885873067,122.637086002185
"364","Subj05","Item22","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-211.239013743547,32.2566672200596,33.6361858875377,740.462048115551
"365","Subj05","Item23","Congruent",0,"Young",0,-106.871788841575,142.479997593075,199.469387821888,32.3950948278161,484.360424322009,926.958023302322
"366","Subj05","Item23","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,199.469387821888,32.3950948278161,138.067885015878,1255.74057641708
"367","Subj05","Item24","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-369.741686979065,-18.2211619703741,-180.980860382388,-307.594336203028
"368","Subj05","Item24","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-369.741686979065,-18.2211619703741,-90.5821753744902,407.263184427571
"369","Subj05","Item25","Congruent",0,"Young",0,-106.871788841575,142.479997593075,132.268084735531,27.3114068567537,55.5352926933094,430.931588587266
"370","Subj05","Item25","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,132.268084735531,27.3114068567537,-285.150097001941,760.237603341844
"371","Subj05","Item26","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-18.2081039782861,-55.5175085915369,-270.661491744486,-45.7413845643472
"372","Subj05","Item26","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-18.2081039782861,-55.5175085915369,-168.273390953283,643.809205228394
"373","Subj05","Item27","Congruent",0,"Young",0,-106.871788841575,142.479997593075,83.1943001173812,27.9902091272101,-52.189440983871,274.133070291936
"374","Subj05","Item27","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,83.1943001173812,27.9902091272101,185.835322294797,1182.82804029089
"375","Subj05","Item28","Congruent",0,"Young",0,-106.871788841575,142.479997593075,23.34247918614,22.4640641348972,-41.1296347278418,225.341055616723
"376","Subj05","Item28","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,23.34247918614,22.4640641348972,24.3571073337289,955.971859406266
"377","Subj05","Item29","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-35.8247933307071,-36.0472875438029,-9.69103646295941,197.612381364759
"378","Subj05","Item29","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-35.8247933307071,-36.0472875438029,-105.785564553771,708.150563323219
"379","Subj05","Item30","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-26.5749108472581,50.342319732334,204.329590312649,420.882890623816
"380","Subj05","Item30","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-26.5749108472581,50.342319732334,-164.476978212498,745.098639424079
"381","Subj05","Item31","Congruent",0,"Young",0,-106.871788841575,142.479997593075,4.91234102406313,2.25522873324519,-34.2650277820337,213.775524400455
"382","Subj05","Item31","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,4.91234102406313,2.25522873324519,-52.1742120915403,840.801566417268
"383","Subj05","Item32","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-25.6440540495613,74.6524630976851,79.81929292601,297.303450034874
"384","Subj05","Item32","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-25.6440540495613,74.6524630976851,241.085184339178,1175.9018021388
"385","Subj05","Item33","Congruent",0,"Young",0,-106.871788841575,142.479997593075,100.111475635371,-51.8600454133251,77.0721789174891,420.311865711285
"386","Subj05","Item33","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,100.111475635371,-51.8600454133251,207.355974085954,1141.4156130595
"387","Subj05","Item34","Congruent",0,"Young",0,-106.871788841575,142.479997593075,100.123910397462,18.7318167235358,114.464557282485,457.716678838373
"388","Subj05","Item34","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,100.123910397462,18.7318167235358,-93.6876816951167,910.976254177381
"389","Subj05","Item35","Congruent",0,"Young",0,-106.871788841575,142.479997593075,330.976191045173,40.5237176926747,12.231570064348,586.335972267947
"390","Subj05","Item35","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,330.976191045173,40.5237176926747,206.411866704715,1463.71998419406
"391","Subj05","Item36","Congruent",0,"Young",0,-106.871788841575,142.479997593075,73.2429782441964,64.5620909795026,-234.189867923556,82.1813214790655
"392","Subj05","Item36","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,73.2429782441964,64.5620909795026,48.7155990892049,1072.3288770644
"393","Subj05","Item37","Congruent",0,"Young",0,-106.871788841575,142.479997593075,102.501231085666,5.83156288100759,-23.5185475428357,322.110894701255
"394","Subj05","Item37","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,102.501231085666,5.83156288100759,131.667579110153,1125.80858182833
"395","Subj05","Item38","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-542.411946191483,10.362152572806,112.524986277096,-186.758748755962
"396","Subj05","Item38","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-542.411946191483,10.362152572806,45.1580105764245,398.916425709247
"397","Subj05","Item39","Congruent",0,"Young",0,-106.871788841575,142.479997593075,271.014098950089,40.5510892844676,223.921667584397,738.06397769291
"398","Subj05","Item39","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,271.014098950089,40.5510892844676,-228.824070025455,968.549326960601
"399","Subj05","Item40","Congruent",0,"Young",0,-106.871788841575,142.479997593075,-24.1031989663898,-64.3701382691708,136.607633772903,355.632645964939
"400","Subj05","Item40","Incongruent",1,"Young",0,-106.871788841575,142.479997593075,-24.1031989663898,-64.3701382691708,-236.929804178631,560.405067337309
"401","Subj06","Item01","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-306.396711511778,56.8836222684413,88.1574385677872,672.232975723732
"402","Subj06","Item01","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-306.396711511778,56.8836222684413,13.4463444001087,1110.26059266732
"403","Subj06","Item02","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-55.4005234857556,69.0960874688636,145.089248542476,992.373438924865
"404","Subj06","Item02","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-55.4005234857556,69.0960874688636,11.8218529372235,1384.0572196313
"405","Subj06","Item03","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-17.362542634476,-7.03304310948265,-235.304975472913,573.888065182409
"406","Subj06","Item03","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-17.362542634476,-7.03304310948265,-301.173477602414,956.841608786252
"407","Subj06","Item04","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,21.5877293125905,49.9773566455746,81.1460286358144,986.299740993261
"408","Subj06","Item04","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,21.5877293125905,49.9773566455746,-11.0064897162638,1399.97966812958
"409","Subj06","Item05","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,238.84088522872,12.7914492069854,-85.6527590337121,999.568201801275
"410","Subj06","Item05","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,238.84088522872,12.7914492069854,-46.6602689780461,1507.20722990675
"411","Subj06","Item06","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-123.501782434332,14.413953563346,-100.712260065205,623.788537463091
"412","Subj06","Item06","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-123.501782434332,14.413953563346,-23.6010678121469,1171.16877212232
"413","Subj06","Item07","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,41.8298196198563,32.2907972486825,-139.69576064998,768.01348261784
"414","Subj06","Item07","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,41.8298196198563,32.2907972486825,-297.45142192052,1098.40370743881
"415","Subj06","Item08","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,31.2875967264959,100.860875831508,-32.9399706374067,932.797128319879
"416","Subj06","Item08","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,31.2875967264959,100.860875831508,156.791380419359,1679.24444405098
"417","Subj06","Item09","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-189.835738472004,49.9092781363053,281.599434944951,975.261601008533
"418","Subj06","Item09","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-189.835738472004,49.9092781363053,0.390929393574956,1199.81746243629
"419","Subj06","Item10","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-163.874319821798,-17.5104596745399,-12.1004902063748,640.103356696568
"420","Subj06","Item10","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-163.874319821798,-17.5104596745399,144.447342185981,1234.99581825721
"421","Subj06","Item11","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-276.924947100105,-42.537520670696,8.03565248197762,522.161811110458
"422","Subj06","Item11","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-276.924947100105,-42.537520670696,-65.2347613365056,862.208965464105
"423","Subj06","Item12","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,93.9461191413336,29.1442865362817,-260.594588301346,696.084443775551
"424","Subj06","Item12","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,93.9461191413336,29.1442865362817,-189.554339967365,1252.12406748864
"425","Subj06","Item13","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-130.058572022164,-6.91991919689704,60.946276810391,757.556411990612
"426","Subj06","Item13","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-130.058572022164,-6.91991919689704,-218.948095166964,926.597209659186
"427","Subj06","Item14","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-275.28104119598,-69.6549063106836,157.268605523205,645.921284415823
"428","Subj06","Item14","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-275.28104119598,-69.6549063106836,-201.964580917531,672.88828050723
"429","Subj06","Item15","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,225.880161879147,-58.5313221011441,-29.0355837170242,971.90188246026
"430","Subj06","Item15","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,225.880161879147,-58.5313221011441,-0.350393567051407,1397.91083935191
"431","Subj06","Item16","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,169.293390806639,62.755358116092,-1.92446008007822,1063.71291524193
"432","Subj06","Item16","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,169.293390806639,62.755358116092,22.7920982976597,1607.03992057859
"433","Subj06","Item17","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,226.02380651692,17.7684543188442,89.7766697101618,1167.15755694521
"434","Subj06","Item17","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,226.02380651692,17.7684543188442,-18.9318655947419,1532.07256480197
"435","Subj06","Item18","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,294.939988332766,-43.1804859935829,-37.2803348770164,1048.06779386145
"436","Subj06","Item18","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,294.939988332766,-43.1804859935829,24.0491092356933,1522.0718408234
"437","Subj06","Item19","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-17.2156450136068,22.098327149352,-65.0462912395904,773.425017295436
"438","Subj06","Item19","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-17.2156450136068,22.098327149352,230.61186286504,1547.03658739224
"439","Subj06","Item20","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-130.766172890483,-4.38378398657913,-325.536986492412,372.901683029808
"440","Subj06","Item20","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-130.766172890483,-4.38378398657913,154.050692893715,1303.96066727218
"441","Subj06","Item21","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-240.396534967875,-8.56615059144781,-37.2724399784899,547.353500861469
"442","Subj06","Item21","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-240.396534967875,-8.56615059144781,63.348057874859,1095.2629369662
"443","Subj06","Item22","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-211.239013743547,32.2566672200596,148.147994045951,802.754273921746
"444","Subj06","Item22","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-211.239013743547,32.2566672200596,125.335225805253,1268.05326174393
"445","Subj06","Item23","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,199.469387821888,32.3950948278161,-99.0782788568558,966.37483019213
"446","Subj06","Item23","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,199.469387821888,32.3950948278161,234.610423993775,1788.3137167134
"447","Subj06","Item24","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-369.741686979065,-18.2211619703741,-243.446390293732,202.17938715611
"448","Subj06","Item24","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-369.741686979065,-18.2211619703741,129.584456021848,1012.84416034414
"449","Subj06","Item25","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,132.268084735531,27.3114068567537,-76.74041601543,916.427701976136
"450","Subj06","Item25","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,132.268084735531,27.3114068567537,-287.60475381681,1188.72985987434
"451","Subj06","Item26","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-18.2081039782861,-55.5175085915369,-279.872077292992,479.990936536466
"452","Subj06","Item26","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-18.2081039782861,-55.5175085915369,36.7768595159533,1196.9774535967
"453","Subj06","Item27","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,83.1943001173812,27.9902091272101,333.53014528621,1278.30328093008
"454","Subj06","Item27","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,83.1943001173812,27.9902091272101,41.0064096216698,1469.62484323558
"455","Subj06","Item28","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,23.34247918614,22.4640641348972,169.617719179242,1049.01288889956
"456","Subj06","Item28","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,23.34247918614,22.4640641348972,125.800406109015,1483.51472880706
"457","Subj06","Item29","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-35.8247933307071,-36.0472875438029,-98.1922916817308,663.524253843041
"458","Subj06","Item29","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-35.8247933307071,-36.0472875438029,143.094146771909,1324.6184935957
"459","Subj06","Item30","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-26.5749108472581,50.342319732334,52.9427198233984,910.298755107756
"460","Subj06","Item30","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-26.5749108472581,50.342319732334,30.989893897442,1394.54333775696
"461","Subj06","Item31","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,4.91234102406313,2.25522873324519,150.166985146537,990.923181303127
"462","Subj06","Item31","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,4.91234102406313,2.25522873324519,112.117798746041,1410.9843124787
"463","Subj06","Item32","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-25.6440540495613,74.6524630976851,-93.9862255084708,788.610809938934
"464","Subj06","Item32","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-25.6440540495613,74.6524630976851,59.2835528905071,1472.38814027842
"465","Subj06","Item33","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,100.111475635371,-51.8600454133251,-133.825193106837,748.01486351449
"466","Subj06","Item33","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,100.111475635371,-51.8600454133251,94.622761513766,1380.45786156459
"467","Subj06","Item34","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,100.123910397462,18.7318167235358,-64.9057774926851,887.538576027594
"468","Subj06","Item34","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,100.123910397462,18.7318167235358,67.8207966327775,1494.85205571942
"469","Subj06","Item35","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,330.976191045173,40.5237176926747,55.1998567794518,1260.28839191658
"470","Subj06","Item35","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,330.976191045173,40.5237176926747,-40.5581234492864,1660.90921822334
"471","Subj06","Item36","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,73.2429782441964,64.5620909795026,69.8268926569468,1041.22058827993
"472","Subj06","Item36","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,73.2429782441964,64.5620909795026,86.1534338440454,1577.96430928935
"473","Subj06","Item37","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,102.501231085666,5.83156288100759,-34.6049985236116,907.316421842343
"474","Subj06","Item37","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,102.501231085666,5.83156288100759,175.836376245368,1579.44444833516
"475","Subj06","Item38","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-542.411946191483,10.362152572806,208.905406009968,510.444238790572
"476","Subj06","Item38","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-542.411946191483,10.362152572806,-99.2986883564377,668.457385839799
"477","Subj06","Item39","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,271.014098950089,40.5510892844676,-116.605381008752,1028.54843362509
"478","Subj06","Item39","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,271.014098950089,40.5510892844676,77.030786836317,1718.59077959745
"479","Subj06","Item40","Congruent",0,"Old",1,27.2835375564553,-44.3449111571739,-24.1031989663898,-64.3701382691708,-136.996835706191,608.11845345753
"480","Subj06","Item40","Incongruent",1,"Old",1,27.2835375564553,-44.3449111571739,-24.1031989663898,-64.3701382691708,-67.4135707875451,1069.18666894983
"481","Subj07","Item01","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-306.396711511778,56.8836222684413,120.439904865543,-280.636299961525
"482","Subj07","Item01","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-306.396711511778,56.8836222684413,-86.0215276471656,196.843937775491
"483","Subj07","Item02","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-55.4005234857556,69.0960874688636,-289.218775177249,-439.298791978295
"484","Subj07","Item02","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-55.4005234857556,69.0960874688636,99.6586250733223,645.732743722423
"485","Subj07","Item03","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-17.362542634476,-7.03304310948265,-240.381033569138,-352.423069518904
"486","Subj07","Item03","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-17.362542634476,-7.03304310948265,-203.190038618077,304.792930303956
"487","Subj07","Item04","Congruent",0,"Young",0,-444.67949331529,126.858047981283,21.5877293125905,49.9773566455746,-452.689901912685,-525.781665915384
"488","Subj07","Item04","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,21.5877293125905,49.9773566455746,124.685673334509,728.629313958667
"489","Subj07","Item05","Congruent",0,"Young",0,-444.67949331529,126.858047981283,238.84088522872,12.7914492069854,37.6645633271016,181.825955240532
"490","Subj07","Item05","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,238.84088522872,12.7914492069854,69.3440198911994,853.354908992898
"491","Subj07","Item06","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-123.501782434332,14.413953563346,126.718833483485,-91.4624422661363
"492","Subj07","Item06","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-123.501782434332,14.413953563346,-6.29572864823431,416.994997146773
"493","Subj07","Item07","Congruent",0,"Young",0,-444.67949331529,126.858047981283,41.8298196198563,32.2907972486825,-165.836385855004,-218.686059550438
"494","Subj07","Item07","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,41.8298196198563,32.2907972486825,84.5663478496311,691.065519384163
"495","Subj07","Item08","Congruent",0,"Young",0,-444.67949331529,126.858047981283,31.2875967264959,100.860875831508,195.504713372951,132.112816784157
"496","Subj07","Item08","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,31.2875967264959,100.860875831508,-225.033140669199,439.493886554798
"497","Subj07","Item09","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-189.835738472004,49.9092781363053,-91.0483852678554,-375.56361705515
"498","Subj07","Item09","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-189.835738472004,49.9092781363053,-43.8367598484866,348.615334481807
"499","Subj07","Item10","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-163.874319821798,-17.5104596745399,-193.45250149854,-452.006314635629
"500","Subj07","Item10","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-163.874319821798,-17.5104596745399,104.115877316205,455.109652485859
"501","Subj07","Item11","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-276.924947100105,-42.537520670696,-89.8772854345679,-461.481725849963
"502","Subj07","Item11","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-276.924947100105,-42.537520670696,188.535996595746,401.452083490937
"503","Subj07","Item12","Congruent",0,"Young",0,-444.67949331529,126.858047981283,93.9461191413336,29.1442865362817,8.02620204410445,7.29282787014805
"504","Subj07","Item12","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,93.9461191413336,29.1442865362817,109.213877650778,764.682837994386
"505","Subj07","Item13","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-130.058572022164,-6.91991919689704,234.164710231591,9.42664489413733
"506","Subj07","Item13","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-130.058572022164,-6.91991919689704,39.8437130395785,435.24377648651
"507","Subj07","Item14","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-275.28104119598,-69.6549063106836,161.50893888109,-208.45159563018
"508","Subj07","Item14","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-275.28104119598,-69.6549063106836,31.6046897518868,219.047296911216
"509","Subj07","Item15","Congruent",0,"Young",0,-444.67949331529,126.858047981283,225.880161879147,-58.5313221011441,-226.751028873355,-95.5503603094983
"510","Subj07","Item15","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,225.880161879147,-58.5313221011441,3.36033898704375,703.087733431039
"511","Subj07","Item16","Congruent",0,"Young",0,-444.67949331529,126.858047981283,169.293390806639,62.755358116092,107.720430906315,182.334328397665
"512","Subj07","Item16","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,169.293390806639,62.755358116092,73.4185526763405,837.845856265065
"513","Subj07","Item17","Congruent",0,"Young",0,-444.67949331529,126.858047981283,226.02380651692,17.7684543188442,-26.0832518817404,105.26106131989
"514","Subj07","Item17","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,226.02380651692,17.7684543188442,-182.65492330026,593.515892201497
"515","Subj07","Item18","Congruent",0,"Young",0,-444.67949331529,126.858047981283,294.939988332766,-43.1804859935829,96.9597553064193,297.220250323895
"516","Subj07","Item18","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,294.939988332766,-43.1804859935829,-137.468404252183,646.669652752992
"517","Subj07","Item19","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-17.2156450136068,22.098327149352,-187.773516363835,-299.668654692732
"518","Subj07","Item19","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-17.2156450136068,22.098327149352,89.2391577608252,626.500394562563
"519","Subj07","Item20","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-130.766172890483,-4.38378398657913,-184.921599778474,-410.367265984247
"520","Subj07","Item20","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-130.766172890483,-4.38378398657913,36.6546622359206,433.883260024851
"521","Subj07","Item21","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-240.396534967875,-8.56615059144781,0.415827801539259,-334.660200481626
"522","Subj07","Item21","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-240.396534967875,-8.56615059144781,-199.231452903835,84.1844162028353
"523","Subj07","Item22","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-211.239013743547,32.2566672200596,176.954461774916,-128.96404528392
"524","Subj07","Item22","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,-211.239013743547,32.2566672200596,-88.9207498723393,264.475458270166
"525","Subj07","Item23","Congruent",0,"Young",0,-444.67949331529,126.858047981283,199.469387821888,32.3950948278161,179.996747450501,284.786641957099
"526","Subj07","Item23","Incongruent",1,"Young",0,-444.67949331529,126.858047981283,199.469387821888,32.3950948278161,-71.2550519418202,692.987985373876
"527","Subj07","Item24","Congruent",0,"Young",0,-444.67949331529,126.858047981283,-369.741686979065,-18.2211619703741,-86.2585644226225,-550.679744716977
